sensor_id,date,datetime_utc,datetime_local,value_avg,parameter,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
5599,2017-02-26,2017-02-26 11:00:00+00:00,2017-02-26 11:00:00+00:00,74.3,o3,µg/m³,74.3,74.3,74.3,74.3,74.3,0.0,1,1,100.0,2686,Aytré,46.13513600007733,-1.1170860000692169,500.0,500.0,12.0,11,6,2,2017
5599,2017-02-26,2017-02-26 12:00:00+00:00,2017-02-26 12:00:00+00:00,74.7,o3,µg/m³,74.73,74.73,74.73,74.73,74.73,0.0,1,1,100.0,2686,Aytré,46.13513600007733,-1.1170860000692169,500.0,500.0,12.0,12,6,2,2017
5599,2017-02-26,2017-02-26 13:00:00+00:00,2017-02-26 13:00:00+00:00,74.5,o3,µg/m³,74.53,74.53,74.53,74.53,74.53,0.0,1,1,100.0,2686,Aytré,46.13513600007733,-1.1170860000692169,500.0,500.0,12.0,13,6,2,2017
5599,2017-02-26,2017-02-26 14:00:00+00:00,2017-02-26 14:00:00+00:00,81.0,o3,µg/m³,80.95,80.95,80.95,80.95,80.95,0.0,1,1,100.0,2686,Aytré,46.13513600007733,-1.1170860000692169,500.0,500.0,12.0,14,6,2,2017
5599,2017-02-26,2017-02-26 15:00:00+00:00,2017-02-26 15:00:00+00:00,78.9,o3,µg/m³,78.88,78.88,78.88,78.88,78.88,0.0,1,1,100.0,2686,Aytré,46.13513600007733,-1.1170860000692169,500.0,500.0,12.0,15,6,2,2017
5599,2017-02-26,2017-02-26 16:00:00+00:00,2017-02-26 16:00:00+00:00,76.8,o3,µg/m³,76.75,76.75,76.75,76.75,76.75,0.0,1,1,100.0,2686,Aytré,46.13513600007733,-1.1170860000692169,500.0,500.0,12.0,16,6,2,2017
5599,2017-02-26,2017-02-26 17:00:00+00:00,2017-02-26 17:00:00+00:00,78.6,o3,µg/m³,78.63,78.63,78.63,78.63,78.63,0.0,1,1,100.0,2686,Aytré,46.13513600007733,-1.1170860000692169,500.0,0.0,12.0,17,6,2,2017
5599,2017-02-26,2017-02-26 18:00:00+00:00,2017-02-26 18:00:00+00:00,80.5,o3,µg/m³,80.45,80.45,80.45,80.45,80.45,0.0,1,1,100.0,2686,Aytré,46.13513600007733,-1.1170860000692169,500.0,500.0,12.0,18,6,2,2017
5599,2017-02-26,2017-02-26 19:00:00+00:00,2017-02-26 19:00:00+00:00,74.9,o3,µg/m³,74.93,74.93,74.93,74.93,74.93,0.0,1,1,100.0,2686,Aytré,46.13513600007733,-1.1170860000692169,500.0,500.0,12.0,19,6,2,2017
5599,2017-02-26,2017-02-26 20:00:00+00:00,2017-02-26 20:00:00+00:00,74.6,o3,µg/m³,74.63,74.63,74.63,74.63,74.63,0.0,1,1,100.0,2686,Aytré,46.13513600007733,-1.1170860000692169,500.0,500.0,12.0,20,6,2,2017
