sensor_id,date,datetime_utc,datetime_local,value_avg,parameter,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
5673,2017-03-08,2017-03-08 13:00:00+00:00,2017-03-08 13:00:00+00:00,8.45,no2,µg/m³,8.45,8.45,8.45,8.45,8.45,0.0,1,1,100.0,2720,Montpellier Prés d'Arènes,43.591500000324274,3.886809999908339,8.0,6.0,12.0,13,2,3,2017
5673,2017-03-08,2017-03-08 14:00:00+00:00,2017-03-08 14:00:00+00:00,6.2,no2,µg/m³,6.2,6.2,6.2,6.2,6.2,0.0,1,1,100.0,2720,Montpellier Prés d'Arènes,43.591500000324274,3.886809999908339,6.0,3.0,12.0,14,2,3,2017
5673,2017-03-08,2017-03-08 15:00:00+00:00,2017-03-08 15:00:00+00:00,5.35,no2,µg/m³,5.35,5.35,5.35,5.35,5.35,0.0,1,1,100.0,2720,Montpellier Prés d'Arènes,43.591500000324274,3.886809999908339,5.0,3.0,12.0,15,2,3,2017
5673,2017-03-08,2017-03-08 16:00:00+00:00,2017-03-08 16:00:00+00:00,6.95,no2,µg/m³,6.95,6.95,6.95,6.95,6.95,0.0,1,1,100.0,2720,Montpellier Prés d'Arènes,43.591500000324274,3.886809999908339,7.0,13.0,12.0,16,2,3,2017
5673,2017-03-08,2017-03-08 17:00:00+00:00,2017-03-08 17:00:00+00:00,9.15,no2,µg/m³,9.15,9.15,9.15,9.15,9.15,0.0,1,1,100.0,2720,Montpellier Prés d'Arènes,43.591500000324274,3.886809999908339,9.0,8.0,12.0,17,2,3,2017
5673,2017-03-08,2017-03-08 18:00:00+00:00,2017-03-08 18:00:00+00:00,12.2,no2,µg/m³,12.18,12.18,12.18,12.18,12.18,0.0,1,1,100.0,2720,Montpellier Prés d'Arènes,43.591500000324274,3.886809999908339,12.0,28.0,12.0,18,2,3,2017
5673,2017-03-08,2017-03-08 19:00:00+00:00,2017-03-08 19:00:00+00:00,14.1,no2,µg/m³,14.13,14.13,14.13,14.13,14.13,0.0,1,1,100.0,2720,Montpellier Prés d'Arènes,43.591500000324274,3.886809999908339,13.0,61.0,12.0,19,2,3,2017
5673,2017-03-08,2017-03-08 20:00:00+00:00,2017-03-08 20:00:00+00:00,10.5,no2,µg/m³,10.53,10.53,10.53,10.53,10.53,0.0,1,1,100.0,2720,Montpellier Prés d'Arènes,43.591500000324274,3.886809999908339,10.0,64.0,12.0,20,2,3,2017
5673,2017-03-08,2017-03-08 21:00:00+00:00,2017-03-08 21:00:00+00:00,7.93,no2,µg/m³,7.93,7.93,7.93,7.93,7.93,0.0,1,1,100.0,2720,Montpellier Prés d'Arènes,43.591500000324274,3.886809999908339,7.0,76.0,12.0,21,2,3,2017
5673,2017-03-09,2017-03-09 01:00:00+00:00,2017-03-09 01:00:00+00:00,6.3,no2,µg/m³,6.3,6.3,6.3,6.3,6.3,0.0,1,1,100.0,2720,Montpellier Prés d'Arènes,43.591500000324274,3.886809999908339,6.0,16.0,12.0,1,3,3,2017
