sensor_id,date,datetime_utc,datetime_local,value_avg,parameter,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
8537,2017-03-09,2017-03-09 13:00:00+00:00,2017-03-09 13:00:00+00:00,23000.0,no2,µg/m³,,23.0,23.0,23.0,23.0,0.0,one,1,100.0,2679.0,SAINT ETIENNE SUD,45.420089999725384,4.395422000345383,22.0,24.0,12.0,13,3,3,2017
8537,2017-03-09,2017-03-09 14:00:00+00:00,2017-03-09 14:00:00+00:00,13.5,no2,µg/m³,13.5,13.5,,13.5,13.5,0.0,uno,1,100.0,2679.0,SAINT ETIENNE SUD,45.420089999725384,4.395422000345383,13.0,18.0,12.0,14,3,3,2017
8537,2017-03-09,2017-03-09 15:00:00+00:00,2017-03-09 15:00:00+00:00,9.0,no2,cm,9000.0,9.0,9.0,,,,1,1,100.0,2679.0,SAINT ETIENNE SUD,-999.0,727.0,8.0,9.0,12.0,15,3,3,2017
8537,2017-03-09,2017-03-09 16:00:00+00:00,2017-03-09 16:00:00+00:00,14.3,no2,µg/m³,14.25,14.25,14.25,0.01425,,0.0,1,1,100.0,2679.0,SAINT ETIENNE SUD,45.420089999725384,4.395422000345383,13.0,7.0,12.0,16,3,3,2017
8537,2017-03-09,2017-03-09 17:00:00+00:00,2017-03-09 17:00:00+00:00,20.8,no2,µg/m³,0.02075,20.75,20.75,20.75,20.75,,1,1,100.0,,SAINT ETIENNE SUD,45.420089999725384,-999.0,20.0,9.0,12.0,17,3,3,2017
8537,2017-03-09,2017-03-09 18:00:00+00:00,2017-03-09 18:00:00+00:00,17.3,no2,µg/m³,17.25,17.25,,17.25,17.25,0.0,uno,1,100.0,2679.0,SAINT ETIENNE SUD,45.420089999725384,4.395422000345383,16.0,9.0,12.0,18,3,3,2017
8537,2017-03-09,2017-03-09 19:00:00+00:00,2017-03-09 19:00:00+00:00,23.5,no2,µg/m³,,23.5,,0.0235,23.5,,1,1,100.0,2679.0,SAINT ETIENNE SUD,45.420089999725384,4.395422000345383,22.0,17.0,12.0,19,3,3,2017
8537,2017-03-09,2017-03-09 20:00:00+00:00,2017-03-09 20:00:00+00:00,32.0,no2,µg/m³,32.0,0.032,32.0,,32.0,0.0,1,1,100.0,2679.0,SAINT ETIENNE SUD,45.420089999725384,4.395422000345383,30.0,21.0,12.0,20,3,3,2017
8537,2017-03-09,2017-03-09 21:00:00+00:00,2017-03-09 21:00:00+00:00,60300.0,no2,µg/m³,60.25,60.25,,0.06025,,0.0,1,1,100.0,2679.0,SAINT ETIENNE SUD,45.420089999725384,4.395422000345383,58.0,37.0,12.0,21,3,3,2017
8537,2017-03-09,2017-03-09 22:00:00+00:00,2017-03-09 22:00:00+00:00,52.8,no2,µg/m³,52750.0,52.75,52750.0,52.75,52.75,0.0,1,1,100.0,2679.0,SAINT ETIENNE SUD,45.420089999725384,4.395422000345383,50.0,34.0,12.0,22,3,3,2017
