sensor_id,date,datetime_utc,datetime_local,value_avg,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
7932,2017-04-25,2017-04-25 02:00:00+00:00,2017-04-25 02:00:00+00:00,3.55,µg/m³,,3.55,3.55,3.55,3.55,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,4.0,12.0,2,1,4,2017
7932,2017-04-25,2017-04-25 03:00:00+00:00,2017-04-25 03:00:00+00:00,,µg/m³,2.83,0.00283,2.83,,2.83,0.0,1,1,100.0,3375.0,Outreau,999.0,-727.0,3.0,3.0,12.0,3,1,4,2017
7932,2017-04-25,2017-04-25 04:00:00+00:00,2017-04-25 04:00:00+00:00,3.73,µg/m³,3.73,3.73,3.73,3.73,0.0037300000000000002,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,-727.0,4.0,4.0,12.0,4,1,4,2017
7932,2017-04-25,2017-04-25 05:00:00+00:00,2017-04-25 05:00:00+00:00,4.53,µg/m³,4.53,4.53,4.53,4530.0,4.53,0.0,un,1,100.0,,Outreau,50.69434999996249,727.0,4.0,3.0,12.0,5,1,4,2017
7932,2017-04-25,2017-04-25 06:00:00+00:00,2017-04-25 06:00:00+00:00,,µg/m³,,,2.53,2530.0,2.53,,1,1,100.0,3375.0,Outreau,727.0,1.5765700000004377,2.0,4.0,12.0,6,1,4,2017
7932,2017-04-25,2017-04-25 07:00:00+00:00,2017-04-25 07:00:00+00:00,3.0,µg/m³,3.0,3.0,3000.0,3.0,3.0,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,727.0,3.0,3.0,12.0,7,1,4,2017
7932,2017-04-25,2017-04-25 08:00:00+00:00,2017-04-25 08:00:00+00:00,0.0028799999999999997,µg/m³,,2.88,2.88,2.88,2880.0,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,5.0,12.0,8,1,4,2017
7932,2017-04-25,2017-04-25 09:00:00+00:00,2017-04-25 09:00:00+00:00,4.0,µg/m³,4.0,,,4.0,0.004,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,4.0,6.0,12.0,9,1,4,2017
7932,2017-04-25,2017-04-25 10:00:00+00:00,2017-04-25 10:00:00+00:00,4.43,µg/m³,,4.43,,4.43,4.43,0.0,1,un,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,4.0,5.0,12.0,10,1,4,2017
7932,2017-04-25,2017-04-25 11:00:00+00:00,2017-04-25 11:00:00+00:00,4.53,µg/m³,0.00453,4.53,,4.53,4.53,,1,1,100.0,,Outreau,999.0,1.5765700000004377,4.0,5.0,12.0,11,1,4,2017
7932,2017-04-25,2017-04-25 12:00:00+00:00,2017-04-25 12:00:00+00:00,6.28,µg/m³,,6.28,6280.0,,,0.0,1,un,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,6.0,6.0,12.0,12,1,4,2017
7932,2017-04-25,2017-04-25 13:00:00+00:00,2017-04-25 13:00:00+00:00,5.1,µg/m³,5.1,5100.0,,0.0050999999999999995,5.1,0.0,1,1,100.0,,Outreau,-999.0,1.5765700000004377,5.0,6.0,12.0,13,1,4,2017
7932,2017-04-25,2017-04-25 14:00:00+00:00,2017-04-25 14:00:00+00:00,,kg,4.35,4.35,4.35,,,0.0,1,one,100.0,3375.0,Outreau,999.0,1.5765700000004377,4.0,3.0,12.0,14,1,4,2017
7932,2017-04-25,2017-04-25 15:00:00+00:00,2017-04-25 15:00:00+00:00,3.55,kg,3.55,0.0035499999999999998,,3.55,3.55,0.0,un,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,2.0,12.0,15,1,4,2017
7932,2017-04-25,2017-04-25 16:00:00+00:00,2017-04-25 16:00:00+00:00,3.8,µg/m³,3.8,3.8,3.8,3800.0,3.8,0.0,1,un,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,4.0,3.0,12.0,16,1,4,2017
7932,2017-04-25,2017-04-25 17:00:00+00:00,2017-04-25 17:00:00+00:00,,µg/m³,3.68,3.68,3.68,,,,1,1,100.0,3375.0,Outreau,50.69434999996249,999.0,3.0,3.0,12.0,17,1,4,2017
7932,2017-04-25,2017-04-25 18:00:00+00:00,2017-04-25 18:00:00+00:00,4.33,µg/m³,4.33,,4.33,4.33,,0.0,mot,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,4.0,3.0,12.0,18,1,4,2017
7932,2017-04-25,2017-04-25 19:00:00+00:00,2017-04-25 19:00:00+00:00,,unknown,3.55,3.55,3.55,3.55,3.55,0.0,1,uno,100.0,3375.0,Outreau,50.69434999996249,999.0,3.0,3.0,12.0,19,1,4,2017
7932,2017-04-25,2017-04-25 20:00:00+00:00,2017-04-25 20:00:00+00:00,5.4,unknown,5.4,5.4,5.4,5400.0,5.4,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,5.0,12.0,20,1,4,2017
7932,2017-04-25,2017-04-25 21:00:00+00:00,2017-04-25 21:00:00+00:00,,kg,6.23,6.23,6.23,6.23,6.23,,1,1,100.0,3375.0,Outreau,50.69434999996249,-999.0,6.0,3.0,12.0,21,1,4,2017
7932,2017-04-25,2017-04-25 22:00:00+00:00,2017-04-25 22:00:00+00:00,,µg/m³,5500.0,5.5,0.0055,0.0055,5.5,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,4.0,12.0,22,1,4,2017
7932,2017-04-25,2017-04-25 23:00:00+00:00,2017-04-25 23:00:00+00:00,5.78,µg/m³,5.78,,5.78,5.78,5.78,,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,4.0,12.0,23,1,4,2017
7932,2017-04-26,2017-04-26 00:00:00+00:00,2017-04-26 00:00:00+00:00,,cm,6.08,6.08,6.08,6.08,6.08,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,6.0,2.0,12.0,0,2,4,2017
7932,2017-04-26,2017-04-26 01:00:00+00:00,2017-04-26 01:00:00+00:00,,µg/m³,,6.08,6080.0,6.08,6.08,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,6.0,2.0,12.0,1,2,4,2017
7932,2017-04-26,2017-04-26 02:00:00+00:00,2017-04-26 02:00:00+00:00,3.53,µg/m³,3.53,3.53,3.53,3.53,,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,2.0,12.0,2,2,4,2017
7932,2017-04-26,2017-04-26 03:00:00+00:00,2017-04-26 03:00:00+00:00,,µg/m³,2.48,2.48,,2.48,,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,2.0,2.0,12.0,3,2,4,2017
7932,2017-04-26,2017-04-26 04:00:00+00:00,2017-04-26 04:00:00+00:00,3.0,µg/m³,3.0,3.0,3.0,3.0,3.0,0.0,mot,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,2.0,12.0,4,2,4,2017
7932,2017-04-26,2017-04-26 05:00:00+00:00,2017-04-26 05:00:00+00:00,0.0032,µg/m³,3.2,3.2,,3.2,,,1,1,100.0,3375.0,Outreau,-999.0,727.0,3.0,3.0,12.0,5,2,4,2017
7932,2017-04-26,2017-04-26 06:00:00+00:00,2017-04-26 06:00:00+00:00,2.93,µg/m³,,2.93,2.93,2.93,2.93,0.0,1,uno,100.0,3375.0,Outreau,-999.0,1.5765700000004377,3.0,3.0,12.0,6,2,4,2017
7932,2017-04-26,2017-04-26 07:00:00+00:00,2017-04-26 07:00:00+00:00,3.2,kg,3.2,3.2,3.2,3.2,0.0032,0.0,uno,1,100.0,,Outreau,50.69434999996249,1.5765700000004377,3.0,4.0,12.0,7,2,4,2017
7932,2017-04-26,2017-04-26 08:00:00+00:00,2017-04-26 08:00:00+00:00,4.83,µg/m³,0.00483,4.83,4.83,4.83,4.83,,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,4.0,12.0,8,2,4,2017
7932,2017-04-26,2017-04-26 09:00:00+00:00,2017-04-26 09:00:00+00:00,0.00328,µg/m³,3280.0,3.28,3.28,,3.28,0.0,mot,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,4.0,12.0,9,2,4,2017
7932,2017-04-26,2017-04-26 10:00:00+00:00,2017-04-26 10:00:00+00:00,3.85,cm,,3.85,3.85,3.85,3.85,0.0,1,1,100.0,3375.0,Outreau,999.0,1.5765700000004377,4.0,3.0,12.0,10,2,4,2017
7932,2017-04-26,2017-04-26 11:00:00+00:00,2017-04-26 11:00:00+00:00,4.43,µg/m³,4.43,,4.43,4430.0,4.43,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,4.0,3.0,12.0,11,2,4,2017
7932,2017-04-26,2017-04-26 12:00:00+00:00,2017-04-26 12:00:00+00:00,2.63,kg,2.63,2630.0,2.63,0.00263,,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,2.0,4.0,12.0,12,2,4,2017
7932,2017-04-26,2017-04-26 13:00:00+00:00,2017-04-26 13:00:00+00:00,2.23,µg/m³,0.00223,0.00223,,2.23,2.23,0.0,1,un,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,2.0,6.0,12.0,13,2,4,2017
7932,2017-04-26,2017-04-26 14:00:00+00:00,2017-04-26 14:00:00+00:00,2650.0,µg/m³,,2650.0,2.65,2.65,0.00265,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,999.0,2.0,3.0,12.0,14,2,4,2017
7932,2017-04-26,2017-04-26 15:00:00+00:00,2017-04-26 15:00:00+00:00,,µg/m³,2.1,2.1,,2.1,,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,2.0,5.0,12.0,15,2,4,2017
7932,2017-04-26,2017-04-26 16:00:00+00:00,2017-04-26 16:00:00+00:00,0.0023799999999999997,unknown,2.38,2.38,2.38,2.38,2.38,0.0,1,one,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,2.0,8.0,12.0,16,2,4,2017
7932,2017-04-26,2017-04-26 17:00:00+00:00,2017-04-26 17:00:00+00:00,2.85,µg/m³,,,2.85,2.85,,0.0,un,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,5.0,12.0,17,2,4,2017
7932,2017-04-26,2017-04-26 18:00:00+00:00,2017-04-26 18:00:00+00:00,0.0031000000000000003,µg/m³,3.1,3.1,3.1,3.1,3100.0,0.0,1,1,100.0,3375.0,Outreau,-999.0,1.5765700000004377,3.0,3.0,12.0,18,2,4,2017
7932,2017-04-26,2017-04-26 19:00:00+00:00,2017-04-26 19:00:00+00:00,4.43,cm,4430.0,4.43,4.43,,4.43,0.0,1,uno,100.0,3375.0,Outreau,727.0,1.5765700000004377,4.0,5.0,12.0,19,2,4,2017
7932,2017-04-26,2017-04-26 20:00:00+00:00,2017-04-26 20:00:00+00:00,0.00385,cm,,3.85,3850.0,,3.85,0.0,1,1,100.0,3375.0,Outreau,-727.0,727.0,4.0,6.0,12.0,20,2,4,2017
7932,2017-04-26,2017-04-26 21:00:00+00:00,2017-04-26 21:00:00+00:00,4.6,µg/m³,4.6,4.6,4.6,,4.6,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,4.0,3.0,12.0,21,2,4,2017
7932,2017-04-26,2017-04-26 22:00:00+00:00,2017-04-26 22:00:00+00:00,3150.0,µg/m³,3150.0,3.15,3.15,3.15,3150.0,0.0,1,1,100.0,,Outreau,50.69434999996249,1.5765700000004377,3.0,1.0,12.0,22,2,4,2017
7932,2017-04-26,2017-04-26 23:00:00+00:00,2017-04-26 23:00:00+00:00,2.9,µg/m³,0.0029,,2.9,2.9,2900.0,,mot,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,3.0,12.0,23,2,4,2017
7932,2017-04-27,2017-04-27 00:00:00+00:00,2017-04-27 00:00:00+00:00,4.2,µg/m³,4200.0,4.2,,0.004200000000000001,4.2,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,4.0,2.0,12.0,0,3,4,2017
7932,2017-04-27,2017-04-27 01:00:00+00:00,2017-04-27 01:00:00+00:00,,kg,6.15,6.15,6.15,6.15,,0.0,1,mot,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,6.0,5.0,12.0,1,3,4,2017
7932,2017-04-27,2017-04-27 02:00:00+00:00,2017-04-27 02:00:00+00:00,3380.0,µg/m³,3.38,3.38,3.38,3.38,,0.0,1,mot,100.0,,Outreau,50.69434999996249,1.5765700000004377,3.0,4.0,12.0,2,3,4,2017
7932,2017-04-27,2017-04-27 03:00:00+00:00,2017-04-27 03:00:00+00:00,0.0055,µg/m³,5.5,5.5,5.5,5.5,,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,5.0,12.0,3,3,4,2017
7932,2017-04-27,2017-04-27 04:00:00+00:00,2017-04-27 04:00:00+00:00,8.43,µg/m³,8.43,0.00843,8.43,8.43,8.43,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,-727.0,8.0,5.0,12.0,4,3,4,2017
7932,2017-04-27,2017-04-27 05:00:00+00:00,2017-04-27 05:00:00+00:00,5.55,µg/m³,5.55,5.55,5550.0,0.00555,5.55,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,6.0,12.0,5,3,4,2017
7932,2017-04-27,2017-04-27 06:00:00+00:00,2017-04-27 06:00:00+00:00,2.88,unknown,2.88,,2.88,2880.0,2880.0,0.0,one,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,5.0,12.0,6,3,4,2017
7932,2017-04-27,2017-04-27 07:00:00+00:00,2017-04-27 07:00:00+00:00,0.00515,µg/m³,5150.0,5.15,5150.0,,,,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,4.0,12.0,7,3,4,2017
7932,2017-04-27,2017-04-27 08:00:00+00:00,2017-04-27 08:00:00+00:00,,kg,,6.35,6.35,6.35,6350.0,,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,6.0,6.0,12.0,8,3,4,2017
7932,2017-04-27,2017-04-27 09:00:00+00:00,2017-04-27 09:00:00+00:00,3.1,µg/m³,3.1,3.1,,,3.1,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,5.0,12.0,9,3,4,2017
7932,2017-04-27,2017-04-27 10:00:00+00:00,2017-04-27 10:00:00+00:00,1.05,µg/m³,1.05,,1.05,1.05,0.0010500000000000002,0.0,1,mot,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,1.0,4.0,12.0,10,3,4,2017
7932,2017-04-27,2017-04-27 11:00:00+00:00,2017-04-27 11:00:00+00:00,,cm,2.98,2.98,,,2.98,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,3.0,3.0,12.0,11,3,4,2017
7932,2017-04-27,2017-04-27 12:00:00+00:00,2017-04-27 12:00:00+00:00,2.65,µg/m³,2.65,2.65,2.65,2.65,0.00265,,1,1,100.0,3375.0,Outreau,50.69434999996249,727.0,2.0,3.0,12.0,12,3,4,2017
7932,2017-04-27,2017-04-27 13:00:00+00:00,2017-04-27 13:00:00+00:00,5.1,µg/m³,5.1,5100.0,5.1,5100.0,5.1,0.0,1,mot,100.0,3375.0,Outreau,727.0,-999.0,5.0,5.0,12.0,13,3,4,2017
7932,2017-04-27,2017-04-27 14:00:00+00:00,2017-04-27 14:00:00+00:00,,kg,,4.63,,4.63,4.63,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,4.0,7.0,12.0,14,3,4,2017
7932,2017-04-27,2017-04-27 15:00:00+00:00,2017-04-27 15:00:00+00:00,,µg/m³,5.1,5.1,,5.1,5.1,0.0,one,un,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,10.0,12.0,15,3,4,2017
7932,2017-04-27,2017-04-27 16:00:00+00:00,2017-04-27 16:00:00+00:00,,µg/m³,,,,4.8,4.8,0.0,1,mot,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,14.0,12.0,16,3,4,2017
7932,2017-04-27,2017-04-27 17:00:00+00:00,2017-04-27 17:00:00+00:00,5.95,µg/m³,5950.0,5.95,5.95,5950.0,5.95,,1,one,100.0,3375.0,Outreau,50.69434999996249,999.0,6.0,14.0,12.0,17,3,4,2017
7932,2017-04-27,2017-04-27 18:00:00+00:00,2017-04-27 18:00:00+00:00,5.25,µg/m³,5.25,5.25,5.25,5.25,5.25,0.0,mot,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,15.0,12.0,18,3,4,2017
7932,2017-04-27,2017-04-27 19:00:00+00:00,2017-04-27 19:00:00+00:00,,µg/m³,4.0,4.0,4.0,4.0,,,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,4.0,14.0,12.0,19,3,4,2017
7932,2017-04-27,2017-04-27 20:00:00+00:00,2017-04-27 20:00:00+00:00,0.0064800000000000005,µg/m³,6.48,6.48,,6480.0,6.48,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,6.0,9.0,12.0,20,3,4,2017
7932,2017-04-27,2017-04-27 21:00:00+00:00,2017-04-27 21:00:00+00:00,0.005200000000000001,µg/m³,,5.2,5.2,5.2,5.2,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,7.0,12.0,21,3,4,2017
7932,2017-04-27,2017-04-27 22:00:00+00:00,2017-04-27 22:00:00+00:00,4.23,µg/m³,,4.23,4.23,4230.0,,,1,1,100.0,,Outreau,50.69434999996249,1.5765700000004377,4.0,6.0,12.0,22,3,4,2017
7932,2017-04-27,2017-04-27 23:00:00+00:00,2017-04-27 23:00:00+00:00,,µg/m³,3700.0,3.7,0.0037,3700.0,,0.0,1,1,100.0,,Outreau,50.69434999996249,-999.0,3.0,3.0,12.0,23,3,4,2017
7932,2017-04-28,2017-04-28 00:00:00+00:00,2017-04-28 00:00:00+00:00,3.7,µg/m³,3.7,3.7,3.7,3.7,,0.0,1,un,100.0,,Outreau,50.69434999996249,1.5765700000004377,3.0,3.0,12.0,0,4,4,2017
7932,2017-04-28,2017-04-28 01:00:00+00:00,2017-04-28 01:00:00+00:00,,µg/m³,0.00505,5.05,0.00505,5.05,,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,5.0,3.0,12.0,1,4,4,2017
7932,2017-04-28,2017-04-28 02:00:00+00:00,2017-04-28 02:00:00+00:00,7.75,µg/m³,0.00775,,,7.75,7.75,,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,7.0,3.0,12.0,2,4,4,2017
7932,2017-04-28,2017-04-28 03:00:00+00:00,2017-04-28 03:00:00+00:00,11.0,µg/m³,10.95,10.95,10.95,,10.95,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,10.0,3.0,12.0,3,4,4,2017
7932,2017-04-28,2017-04-28 04:00:00+00:00,2017-04-28 04:00:00+00:00,14.9,µg/m³,14.88,0.01488,,14.88,14.88,0.0,uno,un,100.0,3375.0,Outreau,-999.0,1.5765700000004377,14.0,3.0,12.0,4,4,4,2017
7932,2017-04-28,2017-04-28 05:00:00+00:00,2017-04-28 05:00:00+00:00,14.9,kg,14.88,14.88,14.88,14.88,0.01488,0.0,uno,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,14.0,4.0,12.0,5,4,4,2017
7932,2017-04-28,2017-04-28 06:00:00+00:00,2017-04-28 06:00:00+00:00,16.2,µg/m³,16.23,0.01623,,16.23,16.23,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,999.0,15.0,4.0,12.0,6,4,4,2017
7932,2017-04-28,2017-04-28 07:00:00+00:00,2017-04-28 07:00:00+00:00,0.0147,µg/m³,14.73,14730.0,14.73,14.73,,0.0,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,14.0,6.0,12.0,7,4,4,2017
7932,2017-04-28,2017-04-28 08:00:00+00:00,2017-04-28 08:00:00+00:00,,µg/m³,9.63,,,9630.0,9.63,,1,uno,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,9.0,7.0,12.0,8,4,4,2017
7932,2017-04-28,2017-04-28 09:00:00+00:00,2017-04-28 09:00:00+00:00,7.55,µg/m³,7.55,7.55,7.55,7.55,7.55,0.0,1,1,100.0,,Outreau,50.69434999996249,1.5765700000004377,7.0,7.0,12.0,9,4,4,2017
7932,2017-04-28,2017-04-28 10:00:00+00:00,2017-04-28 10:00:00+00:00,6.43,µg/m³,6.43,6.43,6.43,6.43,,,1,1,100.0,3375.0,Outreau,50.69434999996249,1.5765700000004377,6.0,6.0,12.0,10,4,4,2017
