sensor_id,date,datetime_utc,datetime_local,value_avg,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
8427,2017-03-14,2017-03-14 07:00:00+00:00,2017-03-14 07:00:00+00:00,0.0213,µg/m³,21.28,21.28,21.28,0.02128,21.28,,1,1,100.0,3453.0,Jean d Aulan,727.0,4.020555999767868,20.0,39.0,12.0,7,1,3,2017
8427,2017-03-14,2017-03-14 08:00:00+00:00,2017-03-14 08:00:00+00:00,31.0,kg,30950.0,30.95,30.95,30950.0,0.03095,0.0,un,1,100.0,3453.0,Jean d Aulan,49.2241669997297,4.020555999767868,29.0,55.0,12.0,8,1,3,2017
8427,2017-03-14,2017-03-14 09:00:00+00:00,2017-03-14 09:00:00+00:00,,cm,32.5,32.5,,32.5,,0.0,1,uno,100.0,3453.0,Jean d Aulan,49.2241669997297,-999.0,31.0,25.0,12.0,9,1,3,2017
8427,2017-03-14,2017-03-14 10:00:00+00:00,2017-03-14 10:00:00+00:00,,µg/m³,28.38,28380.0,,28.38,28380.0,0.0,1,1,100.0,3453.0,Jean d Aulan,49.2241669997297,4.020555999767868,27.0,26.0,12.0,10,1,3,2017
8427,2017-03-14,2017-03-14 11:00:00+00:00,2017-03-14 11:00:00+00:00,,µg/m³,22.85,22.85,22.85,22.85,22.85,0.0,one,one,100.0,3453.0,Jean d Aulan,999.0,4.020555999767868,22.0,33.0,12.0,11,1,3,2017
8427,2017-03-14,2017-03-14 12:00:00+00:00,2017-03-14 12:00:00+00:00,15.7,kg,15.73,15.73,15.73,15.73,15.73,0.0,one,un,100.0,,Jean d Aulan,49.2241669997297,4.020555999767868,15.0,20.0,12.0,12,1,3,2017
8427,2017-03-14,2017-03-14 13:00:00+00:00,2017-03-14 13:00:00+00:00,11.9,µg/m³,11.93,11.93,11.93,11.93,11.93,0.0,1,one,100.0,3453.0,Jean d Aulan,49.2241669997297,4.020555999767868,11.0,6.0,12.0,13,1,3,2017
8427,2017-03-14,2017-03-14 14:00:00+00:00,2017-03-14 14:00:00+00:00,,µg/m³,10.28,0.01028,10.28,10280.0,10.28,0.0,1,1,100.0,,Jean d Aulan,49.2241669997297,-727.0,10.0,3.0,12.0,14,1,3,2017
8427,2017-03-14,2017-03-14 15:00:00+00:00,2017-03-14 15:00:00+00:00,0.0077800000000000005,µg/m³,7.78,7780.0,,7.78,,0.0,1,1,100.0,3453.0,Jean d Aulan,49.2241669997297,4.020555999767868,7.0,3.0,12.0,15,1,3,2017
8427,2017-03-14,2017-03-14 16:00:00+00:00,2017-03-14 16:00:00+00:00,11.4,µg/m³,,0.0114,11.4,11.4,11.4,0.0,1,one,100.0,3453.0,Jean d Aulan,49.2241669997297,-727.0,11.0,4.0,12.0,16,1,3,2017
