sensor_id,date,datetime_utc,datetime_local,value_avg,parameter,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
5640,2017-03-15,2017-03-15 02:00:00+00:00,2017-03-15 02:00:00+00:00,13.4,pm10,µg/m³,,13.38,13380.0,13.38,13.38,0.0,1,1,100.0,,Saint-Lô Eglise,-999.0,-1.084722000069518,12.0,12.0,12.0,2,2,3,2017
5640,2017-03-15,2017-03-15 03:00:00+00:00,2017-03-15 03:00:00+00:00,,pm10,unknown,14.88,14.88,14.88,14.88,,0.0,1,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,14.0,12.0,12.0,3,2,3,2017
5640,2017-03-15,2017-03-15 04:00:00+00:00,2017-03-15 04:00:00+00:00,14900.0,pm10,µg/m³,14.88,14.88,14.88,,,0.0,1,un,100.0,2704.0,Saint-Lô Eglise,-999.0,-1.084722000069518,14.0,12.0,12.0,4,2,3,2017
5640,2017-03-15,2017-03-15 05:00:00+00:00,2017-03-15 05:00:00+00:00,,pm10,unknown,17.7,17700.0,17.7,17.7,,0.0,1,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,16.0,17.0,12.0,5,2,3,2017
5640,2017-03-15,2017-03-15 06:00:00+00:00,2017-03-15 06:00:00+00:00,,pm10,unknown,19.18,19.18,19.18,19.18,,,mot,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,18.0,18.0,12.0,6,2,3,2017
5640,2017-03-15,2017-03-15 07:00:00+00:00,2017-03-15 07:00:00+00:00,19.4,pm10,µg/m³,19.38,19.38,19.38,0.019379999999999998,,0.0,1,1,100.0,2704.0,Saint-Lô Eglise,999.0,-1.084722000069518,18.0,21.0,12.0,7,2,3,2017
5640,2017-03-15,2017-03-15 08:00:00+00:00,2017-03-15 08:00:00+00:00,17.6,pm10,cm,17.6,17.6,17.6,17.6,17.6,0.0,un,one,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,16.0,23.0,12.0,8,2,3,2017
5640,2017-03-15,2017-03-15 09:00:00+00:00,2017-03-15 09:00:00+00:00,19.4,pm10,µg/m³,19.4,19.4,0.0194,,19400.0,0.0,1,mot,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,18.0,25.0,12.0,9,2,3,2017
5640,2017-03-15,2017-03-15 10:00:00+00:00,2017-03-15 10:00:00+00:00,21.3,pm10,µg/m³,21.28,21.28,21.28,0.02128,,,1,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,20.0,22.0,12.0,10,2,3,2017
5640,2017-03-15,2017-03-15 11:00:00+00:00,2017-03-15 11:00:00+00:00,,pm10,µg/m³,0.01865,18.65,,18.65,18.65,0.0,1,1,100.0,,Saint-Lô Eglise,49.11639000009266,-727.0,17.0,24.0,12.0,11,2,3,2017
5640,2017-03-15,2017-03-15 12:00:00+00:00,2017-03-15 12:00:00+00:00,16.4,pm10,µg/m³,,16430.0,16.43,0.01643,16.43,0.0,uno,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,15.0,19.0,12.0,12,2,3,2017
5640,2017-03-15,2017-03-15 13:00:00+00:00,2017-03-15 13:00:00+00:00,15300.0,pm10,µg/m³,,0.01533,,15.33,0.01533,0.0,1,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,14.0,11.0,12.0,13,2,3,2017
5640,2017-03-15,2017-03-15 14:00:00+00:00,2017-03-15 14:00:00+00:00,12.8,pm10,µg/m³,12.83,12.83,12.83,0.012830000000000001,12830.0,0.0,one,mot,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,12.0,11.0,12.0,14,2,3,2017
5640,2017-03-15,2017-03-15 15:00:00+00:00,2017-03-15 15:00:00+00:00,,pm10,µg/m³,,0.01245,12.45,12.45,12.45,0.0,un,1,100.0,,Saint-Lô Eglise,49.11639000009266,727.0,12.0,10.0,12.0,15,2,3,2017
5640,2017-03-15,2017-03-15 16:00:00+00:00,2017-03-15 16:00:00+00:00,13.4,pm10,kg,13.38,,13.38,13.38,0.013380000000000001,0.0,1,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,12.0,10.0,12.0,16,2,3,2017
5640,2017-03-15,2017-03-15 17:00:00+00:00,2017-03-15 17:00:00+00:00,,pm10,µg/m³,18530.0,18.53,0.01853,18.53,18.53,0.0,1,1,100.0,2704.0,Saint-Lô Eglise,-999.0,-1.084722000069518,17.0,8.0,12.0,17,2,3,2017
5640,2017-03-15,2017-03-15 18:00:00+00:00,2017-03-15 18:00:00+00:00,19.8,pm10,µg/m³,19.8,19.8,19.8,19.8,19.8,0.0,1,1,100.0,,Saint-Lô Eglise,727.0,-1.084722000069518,18.0,6.0,12.0,18,2,3,2017
5640,2017-03-15,2017-03-15 19:00:00+00:00,2017-03-15 19:00:00+00:00,22.9,pm10,µg/m³,0.02288,,22.88,22.88,22.88,,mot,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,21.0,8.0,12.0,19,2,3,2017
5640,2017-03-15,2017-03-15 20:00:00+00:00,2017-03-15 20:00:00+00:00,,pm10,cm,24.58,24.58,24.58,0.024579999999999998,24.58,0.0,1,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,23.0,10.0,12.0,20,2,3,2017
5640,2017-03-15,2017-03-15 21:00:00+00:00,2017-03-15 21:00:00+00:00,26.9,pm10,µg/m³,26880.0,26.88,26.88,26.88,,0.0,one,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,25.0,13.0,12.0,21,2,3,2017
5640,2017-03-15,2017-03-15 22:00:00+00:00,2017-03-15 22:00:00+00:00,,pm10,kg,0.024149999999999998,24.15,24.15,24.15,24150.0,0.0,1,un,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,22.0,20.0,12.0,22,2,3,2017
5640,2017-03-15,2017-03-15 23:00:00+00:00,2017-03-15 23:00:00+00:00,25.5,pm10,µg/m³,,,25.48,25.48,25.48,0.0,1,1,100.0,2704.0,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,24.0,28.0,12.0,23,2,3,2017
5640,2017-03-16,2017-03-16 00:00:00+00:00,2017-03-16 00:00:00+00:00,20.1,pm10,µg/m³,0.02013,20.13,20.13,20.13,,0.0,one,1,100.0,,Saint-Lô Eglise,49.11639000009266,-1.084722000069518,19.0,48.0,12.0,0,3,3,2017
