sensor_id,date,datetime_utc,datetime_local,value_avg,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
5566,2017-03-09,2017-03-09 17:00:00+00:00,2017-03-09 17:00:00+00:00,75.0,unknown,,,0.07503,75.03,75.03,0.0,1,1,100.0,2665.0,FR08618,44.1427579994634,727.0,500.0,500.0,12.0,17,3,3,2017
5566,2017-03-09,2017-03-09 18:00:00+00:00,2017-03-09 18:00:00+00:00,0.0706,cm,70.63,70.63,70.63,70.63,,0.0,un,1,100.0,,FR08618,44.1427579994634,4.1388,500.0,500.0,12.0,18,3,3,2017
5566,2017-03-09,2017-03-09 19:00:00+00:00,2017-03-09 19:00:00+00:00,59500.0,µg/m³,59.53,59.53,0.05953,59.53,59.53,0.0,1,1,100.0,2665.0,FR08618,44.1427579994634,727.0,500.0,500.0,12.0,19,3,3,2017
5566,2017-03-12,2017-03-12 08:00:00+00:00,2017-03-12 08:00:00+00:00,45.4,µg/m³,45.38,45.38,45.38,45.38,45.38,0.0,1,1,100.0,2665.0,FR08618,999.0,4.1388,500.0,500.0,12.0,8,6,3,2017
5566,2017-03-12,2017-03-12 09:00:00+00:00,2017-03-12 09:00:00+00:00,61.4,kg,61.35,61.35,61.35,61.35,61.35,,1,1,100.0,2665.0,FR08618,44.1427579994634,-727.0,500.0,500.0,12.0,9,6,3,2017
5566,2017-03-12,2017-03-12 10:00:00+00:00,2017-03-12 10:00:00+00:00,60.4,cm,60.4,,0.0604,,60.4,0.0,1,1,100.0,2665.0,FR08618,44.1427579994634,4.1388,500.0,500.0,12.0,10,6,3,2017
5566,2017-03-12,2017-03-12 11:00:00+00:00,2017-03-12 11:00:00+00:00,57.6,µg/m³,,57.58,,0.05758,57.58,0.0,1,1,100.0,2665.0,FR08618,44.1427579994634,4.1388,500.0,500.0,12.0,11,6,3,2017
5566,2017-03-12,2017-03-12 12:00:00+00:00,2017-03-12 12:00:00+00:00,54300.0,µg/m³,54280.0,54.28,,54.28,54.28,0.0,1,1,100.0,2665.0,FR08618,44.1427579994634,4.1388,500.0,500.0,12.0,12,6,3,2017
5566,2017-03-12,2017-03-12 13:00:00+00:00,2017-03-12 13:00:00+00:00,,unknown,,59.1,59.1,59.1,,0.0,1,1,100.0,2665.0,FR08618,44.1427579994634,-727.0,500.0,500.0,12.0,13,6,3,2017
5566,2017-03-12,2017-03-12 14:00:00+00:00,2017-03-12 14:00:00+00:00,0.0628,µg/m³,62.75,,62.75,62.75,0.06275,0.0,1,1,100.0,2665.0,FR08618,44.1427579994634,-727.0,500.0,500.0,12.0,14,6,3,2017
5566,2017-03-12,2017-03-12 15:00:00+00:00,2017-03-12 15:00:00+00:00,61.2,µg/m³,61.2,,61.2,61.2,61200.0,0.0,1,1,100.0,2665.0,FR08618,-999.0,4.1388,500.0,500.0,12.0,15,6,3,2017
5566,2017-03-12,2017-03-12 16:00:00+00:00,2017-03-12 16:00:00+00:00,62.6,µg/m³,,62.55,,62.55,62.55,,1,1,100.0,2665.0,FR08618,44.1427579994634,727.0,500.0,500.0,12.0,16,6,3,2017
5566,2017-03-12,2017-03-12 17:00:00+00:00,2017-03-12 17:00:00+00:00,,µg/m³,62.85,62.85,62.85,62.85,,,1,1,100.0,2665.0,FR08618,-999.0,4.1388,500.0,500.0,12.0,17,6,3,2017
5566,2017-03-12,2017-03-12 18:00:00+00:00,2017-03-12 18:00:00+00:00,54.0,µg/m³,0.053950000000000005,53.95,,53.95,0.053950000000000005,0.0,1,1,100.0,2665.0,FR08618,44.1427579994634,4.1388,500.0,500.0,12.0,18,6,3,2017
