sensor_id,date,datetime_utc,datetime_local,value_avg,parameter,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
7770,2016-11-27,2016-11-27 21:00:00+00:00,2016-11-27 21:00:00+00:00,,so2,unknown,1.48,1.48,1.48,1.48,1480.0,0.0,1,1,100.0,3498.0,FR01009,49.2713919994693,6.1325,2.0,0.0,13.0,21,6,11,2016
7770,2016-11-27,2016-11-27 22:00:00+00:00,2016-11-27 22:00:00+00:00,1.6,so2,µg/m³,0.0016,1600.0,1.6,1.6,1.6,0.0,un,1,100.0,3498.0,FR01009,49.2713919994693,6.1325,2.0,0.0,12.0,22,6,11,2016
7770,2016-11-27,2016-11-27 23:00:00+00:00,2016-11-27 23:00:00+00:00,0.7,so2,µg/m³,0.7,0.7,0.7,0.7,,0.0,1,1,100.0,3498.0,FR01009,49.2713919994693,6.1325,1.0,0.0,12.0,23,6,11,2016
7770,2016-11-28,2016-11-28 00:00:00+00:00,2016-11-28 00:00:00+00:00,0.45,so2,µg/m³,,0.45,,,0.45,0.0,un,one,100.0,3498.0,FR01009,-727.0,6.1325,1.0,1.0,12.0,0,0,11,2016
7770,2016-11-28,2016-11-28 01:00:00+00:00,2016-11-28 01:00:00+00:00,600.0,so2,µg/m³,0.6,0.0006,0.0006,,,0.0,1,1,100.0,3498.0,FR01009,49.2713919994693,6.1325,1.0,1.0,12.0,1,0,11,2016
7770,2016-11-28,2016-11-28 10:00:00+00:00,2016-11-28 10:00:00+00:00,0.07,so2,µg/m³,0.07,7.000000000000001e-05,0.07,0.07,0.07,0.0,1,1,100.0,3498.0,FR01009,999.0,6.1325,0.0,0.0,12.0,10,0,11,2016
7770,2016-11-28,2016-11-28 11:00:00+00:00,2016-11-28 11:00:00+00:00,0.2,so2,µg/m³,0.2,0.2,200.0,0.2,0.2,0.0,1,1,100.0,3498.0,FR01009,49.2713919994693,6.1325,0.0,0.0,12.0,11,0,11,2016
7770,2016-11-28,2016-11-28 12:00:00+00:00,2016-11-28 12:00:00+00:00,0.43,so2,µg/m³,0.43,0.43,0.43,0.43,0.43,0.0,1,1,100.0,,FR01009,49.2713919994693,6.1325,1.0,0.0,12.0,12,0,11,2016
7770,2016-11-28,2016-11-28 13:00:00+00:00,2016-11-28 13:00:00+00:00,0.43,so2,µg/m³,0.00043,0.43,0.43,0.43,,0.0,1,1,100.0,,FR01009,49.2713919994693,6.1325,1.0,0.0,12.0,13,0,11,2016
7770,2016-11-28,2016-11-28 21:00:00+00:00,2016-11-28 21:00:00+00:00,0.18,so2,µg/m³,0.18,,0.18,0.18,0.00017999999999999998,,1,1,100.0,3498.0,FR01009,-727.0,6.1325,0.0,4.0,14.0,21,0,11,2016
7770,2016-11-28,2016-11-28 22:00:00+00:00,2016-11-28 22:00:00+00:00,0.18,so2,µg/m³,,0.18,0.18,,0.00017999999999999998,0.0,1,1,100.0,3498.0,FR01009,49.2713919994693,6.1325,0.0,4.0,13.0,22,0,11,2016
7770,2016-11-28,2016-11-28 23:00:00+00:00,2016-11-28 23:00:00+00:00,,so2,µg/m³,0.08,0.08,0.08,,0.08,0.0,1,1,100.0,3498.0,FR01009,-999.0,6.1325,0.0,4.0,12.0,23,0,11,2016
7770,2016-11-30,2016-11-30 12:00:00+00:00,2016-11-30 12:00:00+00:00,5.45,so2,µg/m³,5.45,,5.45,5.45,5.45,0.0,1,1,100.0,3498.0,FR01009,49.2713919994693,6.1325,8.0,0.0,12.0,12,2,11,2016
7770,2016-11-30,2016-11-30 13:00:00+00:00,2016-11-30 13:00:00+00:00,5.0,so2,µg/m³,,,5.0,0.005,0.005,0.0,un,1,100.0,3498.0,FR01009,727.0,6.1325,7.0,0.0,12.0,13,2,11,2016
7770,2016-12-01,2016-12-01 01:00:00+00:00,2016-12-01 01:00:00+00:00,0.08,so2,µg/m³,0.08,0.08,8e-05,,,0.0,1,1,100.0,3498.0,FR01009,49.2713919994693,6.1325,0.0,3.0,14.0,1,3,12,2016
7770,2016-12-03,2016-12-03 21:00:00+00:00,2016-12-03 21:00:00+00:00,0.03,so2,µg/m³,0.03,0.03,0.03,0.03,0.03,0.0,one,one,100.0,3498.0,FR01009,49.2713919994693,6.1325,0.0,3.0,13.0,21,5,12,2016
7770,2016-12-03,2016-12-03 22:00:00+00:00,2016-12-03 22:00:00+00:00,0.08,so2,µg/m³,8e-05,0.08,8e-05,0.08,0.08,0.0,1,1,100.0,3498.0,FR01009,-727.0,6.1325,0.0,3.0,12.0,22,5,12,2016
7770,2016-12-03,2016-12-03 23:00:00+00:00,2016-12-03 23:00:00+00:00,0.0,so2,unknown,0.0,0.0,,0.0,0.0,0.0,1,1,100.0,3498.0,FR01009,49.2713919994693,6.1325,0.0,4.0,13.0,23,5,12,2016
7770,2016-12-04,2016-12-04 00:00:00+00:00,2016-12-04 00:00:00+00:00,,so2,µg/m³,0.0,,,0.0,0.0,0.0,1,1,100.0,3498.0,FR01009,999.0,6.1325,0.0,4.0,12.0,0,6,12,2016
