sensor_id,date,datetime_utc,datetime_local,value_avg,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
8282,2017-03-14,2017-03-14 11:00:00+00:00,2017-03-14 11:00:00+00:00,11.7,µg/m³,11.68,11.68,11.68,11.68,11680.0,0.0,1,1,100.0,2695.0,St Omer Ribot,-727.0,2.2597799999566677,11.0,9.0,12.0,11,1,3,2017
8282,2017-03-14,2017-03-14 12:00:00+00:00,2017-03-14 12:00:00+00:00,,µg/m³,,0.01088,10880.0,,10.88,0.0,1,1,100.0,2695.0,St Omer Ribot,50.74823000023542,727.0,10.0,14.0,12.0,12,1,3,2017
8282,2017-03-14,2017-03-14 13:00:00+00:00,2017-03-14 13:00:00+00:00,8.58,µg/m³,8.58,8.58,8.58,8.58,8.58,0.0,1,1,100.0,,St Omer Ribot,999.0,2.2597799999566677,8.0,9.0,12.0,13,1,3,2017
8282,2017-03-14,2017-03-14 14:00:00+00:00,2017-03-14 14:00:00+00:00,,unknown,7.55,7.55,,7.55,7550.0,,1,1,100.0,2695.0,St Omer Ribot,50.74823000023542,2.2597799999566677,7.0,7.0,12.0,14,1,3,2017
8282,2017-03-14,2017-03-14 15:00:00+00:00,2017-03-14 15:00:00+00:00,8.7,µg/m³,8.7,8.7,8700.0,,8.7,0.0,1,1,100.0,2695.0,St Omer Ribot,50.74823000023542,2.2597799999566677,8.0,8.0,12.0,15,1,3,2017
8282,2017-03-14,2017-03-14 16:00:00+00:00,2017-03-14 16:00:00+00:00,12.9,µg/m³,12.85,12.85,12.85,12850.0,12.85,0.0,1,1,100.0,,St Omer Ribot,50.74823000023542,2.2597799999566677,12.0,15.0,12.0,16,1,3,2017
8282,2017-03-14,2017-03-14 17:00:00+00:00,2017-03-14 17:00:00+00:00,14.0,µg/m³,14.03,14.03,14.03,14030.0,14.03,0.0,1,1,100.0,2695.0,St Omer Ribot,50.74823000023542,-999.0,13.0,11.0,12.0,17,1,3,2017
8282,2017-03-14,2017-03-14 18:00:00+00:00,2017-03-14 18:00:00+00:00,15.3,µg/m³,15.33,,15330.0,15.33,15.33,0.0,1,1,100.0,,St Omer Ribot,50.74823000023542,727.0,14.0,21.0,12.0,18,1,3,2017
8282,2017-03-14,2017-03-14 19:00:00+00:00,2017-03-14 19:00:00+00:00,18.0,µg/m³,17.98,17.98,17.98,17.98,,,1,mot,100.0,,St Omer Ribot,999.0,2.2597799999566677,17.0,24.0,12.0,19,1,3,2017
8282,2017-03-14,2017-03-14 20:00:00+00:00,2017-03-14 20:00:00+00:00,15600.0,µg/m³,15.58,0.01558,,15.58,15.58,0.0,1,mot,100.0,2695.0,St Omer Ribot,50.74823000023542,2.2597799999566677,15.0,30.0,12.0,20,1,3,2017
