sensor_id,date,datetime_utc,datetime_local,value_avg,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
5620,2017-04-01,2017-04-01 19:00:00+00:00,2017-04-01 19:00:00+00:00,103000.0,µg/m³,102.5,102.5,102.5,,102.5,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,-727.0,101.0,61.0,12.0,19,5,4,2017
5620,2017-04-01,2017-04-01 20:00:00+00:00,2017-04-01 20:00:00+00:00,93.0,µg/m³,93000.0,93.0,93.0,93.0,0.093,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,93.0,51.0,12.0,20,5,4,2017
5620,2017-04-01,2017-04-01 21:00:00+00:00,2017-04-01 21:00:00+00:00,93.0,µg/m³,,93000.0,93000.0,,93000.0,,1,1,100.0,,Place de l'Opéra,-999.0,2.332500000221789,93.0,48.0,12.0,21,5,4,2017
5620,2017-04-01,2017-04-01 22:00:00+00:00,2017-04-01 22:00:00+00:00,78.3,µg/m³,,,78.25,,78.25,0.0,1,mot,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,77.0,45.0,12.0,22,5,4,2017
5620,2017-04-01,2017-04-01 23:00:00+00:00,2017-04-01 23:00:00+00:00,77000.0,µg/m³,77.0,77.0,77.0,77.0,0.077,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,76.0,48.0,12.0,23,5,4,2017
5620,2017-04-02,2017-04-02 00:00:00+00:00,2017-04-02 00:00:00+00:00,,µg/m³,75.0,75.0,,,75.0,,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,73.0,47.0,12.0,0,6,4,2017
5620,2017-04-02,2017-04-02 01:00:00+00:00,2017-04-02 01:00:00+00:00,80.5,µg/m³,80.5,80.5,80.5,80.5,,,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,79.0,44.0,12.0,1,6,4,2017
5620,2017-04-02,2017-04-02 02:00:00+00:00,2017-04-02 02:00:00+00:00,94.0,cm,94.0,,94.0,94.0,94.0,0.0,1,un,100.0,2681.0,Place de l'Opéra,999.0,2.332500000221789,94.0,47.0,12.0,2,6,4,2017
5620,2017-04-02,2017-04-02 03:00:00+00:00,2017-04-02 03:00:00+00:00,73.3,µg/m³,,73.25,73.25,73.25,73.25,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,727.0,72.0,48.0,12.0,3,6,4,2017
5620,2017-04-02,2017-04-02 04:00:00+00:00,2017-04-02 04:00:00+00:00,77.3,unknown,77.25,,,77.25,77.25,0.0,1,1,100.0,2681.0,Place de l'Opéra,-999.0,2.332500000221789,76.0,52.0,12.0,4,6,4,2017
5620,2017-04-02,2017-04-02 05:00:00+00:00,2017-04-02 05:00:00+00:00,58.3,µg/m³,58.25,58250.0,58250.0,,58.25,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,56.0,62.0,12.0,5,6,4,2017
5620,2017-04-02,2017-04-02 06:00:00+00:00,2017-04-02 06:00:00+00:00,49.3,µg/m³,,49.25,49.25,,49.25,0.0,1,1,100.0,,Place de l'Opéra,48.8702740002815,2.332500000221789,47.0,66.0,12.0,6,6,4,2017
5620,2017-04-02,2017-04-02 07:00:00+00:00,2017-04-02 07:00:00+00:00,,µg/m³,0.06375,63.75,,0.06375,63.75,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,727.0,61.0,73.0,12.0,7,6,4,2017
5620,2017-04-02,2017-04-02 08:00:00+00:00,2017-04-02 08:00:00+00:00,54.0,µg/m³,54.0,54.0,54.0,,54000.0,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,51.0,66.0,12.0,8,6,4,2017
5620,2017-04-02,2017-04-02 09:00:00+00:00,2017-04-02 09:00:00+00:00,51300.0,µg/m³,51.25,51.25,51.25,51.25,,,1,uno,100.0,,Place de l'Opéra,48.8702740002815,2.332500000221789,48.0,66.0,12.0,9,6,4,2017
5620,2017-04-02,2017-04-02 10:00:00+00:00,2017-04-02 10:00:00+00:00,,µg/m³,0.04775,47.75,47.75,,,0.0,uno,1,100.0,,Place de l'Opéra,999.0,2.332500000221789,45.0,64.0,12.0,10,6,4,2017
5620,2017-04-02,2017-04-02 11:00:00+00:00,2017-04-02 11:00:00+00:00,51.0,µg/m³,51.0,51.0,51.0,,51.0,,1,1,100.0,,Place de l'Opéra,-999.0,2.332500000221789,48.0,49.0,12.0,11,6,4,2017
5620,2017-04-02,2017-04-02 12:00:00+00:00,2017-04-02 12:00:00+00:00,49.3,µg/m³,49.25,,49.25,49.25,49.25,0.0,un,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,47.0,39.0,12.0,12,6,4,2017
5620,2017-04-02,2017-04-02 13:00:00+00:00,2017-04-02 13:00:00+00:00,47.0,unknown,,47000.0,0.047,,47.0,,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,-727.0,44.0,32.0,12.0,13,6,4,2017
5620,2017-04-02,2017-04-02 14:00:00+00:00,2017-04-02 14:00:00+00:00,50.3,cm,50.25,50.25,50.25,50.25,50.25,0.0,1,1,100.0,2681.0,Place de l'Opéra,-727.0,2.332500000221789,47.0,25.0,12.0,14,6,4,2017
5620,2017-04-02,2017-04-02 15:00:00+00:00,2017-04-02 15:00:00+00:00,50.5,µg/m³,50500.0,50.5,50.5,50.5,,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,727.0,48.0,22.0,12.0,15,6,4,2017
5620,2017-04-02,2017-04-02 16:00:00+00:00,2017-04-02 16:00:00+00:00,55000.0,µg/m³,55.0,55.0,55.0,55.0,55.0,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,52.0,26.0,12.0,16,6,4,2017
5620,2017-04-02,2017-04-02 17:00:00+00:00,2017-04-02 17:00:00+00:00,0.0645,kg,64.5,64.5,64.5,64500.0,64.5,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,62.0,40.0,12.0,17,6,4,2017
5620,2017-04-02,2017-04-02 18:00:00+00:00,2017-04-02 18:00:00+00:00,68.0,µg/m³,0.068,,68.0,68.0,,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,66.0,65.0,12.0,18,6,4,2017
5620,2017-04-02,2017-04-02 19:00:00+00:00,2017-04-02 19:00:00+00:00,75.0,µg/m³,75.0,,,75.0,75.0,0.0,uno,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,73.0,85.0,12.0,19,6,4,2017
5620,2017-04-02,2017-04-02 20:00:00+00:00,2017-04-02 20:00:00+00:00,68.3,µg/m³,68.25,68250.0,68.25,,68.25,,1,1,100.0,,Place de l'Opéra,48.8702740002815,2.332500000221789,66.0,89.0,12.0,20,6,4,2017
5620,2017-04-02,2017-04-02 21:00:00+00:00,2017-04-02 21:00:00+00:00,,µg/m³,68500.0,0.0685,68.5,68.5,68.5,,1,1,100.0,2681.0,Place de l'Opéra,999.0,2.332500000221789,66.0,95.0,12.0,21,6,4,2017
5620,2017-04-02,2017-04-02 22:00:00+00:00,2017-04-02 22:00:00+00:00,66.3,µg/m³,66.25,,66.25,,66.25,0.0,1,uno,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,64.0,94.0,12.0,22,6,4,2017
5620,2017-04-02,2017-04-02 23:00:00+00:00,2017-04-02 23:00:00+00:00,,µg/m³,,52.25,52.25,52.25,52.25,,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,49.0,96.0,12.0,23,6,4,2017
5620,2017-04-03,2017-04-03 00:00:00+00:00,2017-04-03 00:00:00+00:00,41.5,unknown,41.5,41.5,,41.5,41.5,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,39.0,82.0,12.0,0,0,4,2017
5620,2017-04-03,2017-04-03 01:00:00+00:00,2017-04-03 01:00:00+00:00,34.3,cm,34.25,34.25,34250.0,34.25,34.25,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,32.0,85.0,12.0,1,0,4,2017
5620,2017-04-03,2017-04-03 02:00:00+00:00,2017-04-03 02:00:00+00:00,26.8,kg,26.75,26.75,26.75,26.75,,,one,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,25.0,79.0,12.0,2,0,4,2017
5620,2017-04-03,2017-04-03 03:00:00+00:00,2017-04-03 03:00:00+00:00,23.0,kg,23.0,,23.0,23.0,23.0,0.0,1,1,100.0,2681.0,Place de l'Opéra,48.8702740002815,2.332500000221789,22.0,91.0,12.0,3,0,4,2017
