sensor_id,date,datetime_utc,datetime_local,value_avg,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
7704,2018-01-09,2018-01-09 01:00:00+00:00,2018-01-09 01:00:00+00:00,,unknown,17.9,0.0179,,,17.9,,1,1,100.0,3455.0,NET-FR068A,43.587219999999995,1.443889,63.0,55.0,12.0,1,1,1,2018
7704,2018-01-09,2018-01-09 02:00:00+00:00,2018-01-09 02:00:00+00:00,27.0,µg/m³,,26.98,26.98,0.02698,0.02698,,1,uno,100.0,,NET-FR068A,43.587219999999995,1.443889,82.0,32.0,12.0,2,1,1,2018
7704,2018-01-09,2018-01-09 03:00:00+00:00,2018-01-09 03:00:00+00:00,29.0,µg/m³,28.98,28.98,,28.98,0.028980000000000002,0.0,1,1,100.0,3455.0,NET-FR068A,43.587219999999995,1.443889,87.0,24.0,12.0,3,1,1,2018
7704,2018-01-09,2018-01-09 04:00:00+00:00,2018-01-09 04:00:00+00:00,25.7,µg/m³,25.73,25.73,25.73,,25.73,0.0,1,one,100.0,3455.0,NET-FR068A,43.587219999999995,727.0,80.0,13.0,12.0,4,1,1,2018
7704,2018-01-09,2018-01-09 05:00:00+00:00,2018-01-09 05:00:00+00:00,24.9,µg/m³,24.9,24.9,,24.9,,,one,1,100.0,3455.0,NET-FR068A,727.0,1.443889,78.0,9.0,12.0,5,1,1,2018
7704,2018-01-09,2018-01-09 06:00:00+00:00,2018-01-09 06:00:00+00:00,22.9,µg/m³,22.88,22.88,22880.0,22.88,22.88,0.0,1,1,100.0,3455.0,NET-FR068A,43.587219999999995,1.443889,74.0,24.0,12.0,6,1,1,2018
7704,2018-01-09,2018-01-09 07:00:00+00:00,2018-01-09 07:00:00+00:00,19.8,µg/m³,19.8,19.8,19.8,19.8,19.8,,1,1,100.0,,NET-FR068A,43.587219999999995,1.443889,67.0,29.0,12.0,7,1,1,2018
7704,2018-01-09,2018-01-09 08:00:00+00:00,2018-01-09 08:00:00+00:00,,µg/m³,21.28,0.02128,0.02128,21.28,21.28,0.0,1,1,100.0,3455.0,NET-FR068A,43.587219999999995,1.443889,70.0,18.0,12.0,8,1,1,2018
7704,2018-01-09,2018-01-09 09:00:00+00:00,2018-01-09 09:00:00+00:00,21.0,kg,20950.0,20.95,20.95,,20.95,0.0,1,mot,100.0,3455.0,NET-FR068A,43.587219999999995,1.443889,70.0,34.0,12.0,9,1,1,2018
7704,2018-01-09,2018-01-09 10:00:00+00:00,2018-01-09 10:00:00+00:00,17.2,µg/m³,17.18,17.18,17.18,17.18,17.18,0.0,1,1,100.0,,NET-FR068A,43.587219999999995,1.443889,62.0,33.0,12.0,10,1,1,2018
7704,2018-01-09,2018-01-09 11:00:00+00:00,2018-01-09 11:00:00+00:00,19300.0,µg/m³,19.3,19.3,19.3,19.3,19.3,,1,1,100.0,,NET-FR068A,43.587219999999995,1.443889,66.0,42.0,12.0,11,1,1,2018
7704,2018-01-09,2018-01-09 12:00:00+00:00,2018-01-09 12:00:00+00:00,17.2,µg/m³,17180.0,,17.18,,0.01718,0.0,1,1,100.0,3455.0,NET-FR068A,43.587219999999995,1.443889,62.0,62.0,12.0,12,1,1,2018
7704,2018-01-09,2018-01-09 13:00:00+00:00,2018-01-09 13:00:00+00:00,14.1,µg/m³,14.13,,14.13,14.13,14.13,0.0,one,1,100.0,3455.0,NET-FR068A,43.587219999999995,1.443889,55.0,44.0,12.0,13,1,1,2018
7704,2018-01-09,2018-01-09 14:00:00+00:00,2018-01-09 14:00:00+00:00,,µg/m³,0.0078,7.8,0.0078,7.8,7.8,0.0,1,one,100.0,3455.0,NET-FR068A,43.587219999999995,1.443889,32.0,30.0,12.0,14,1,1,2018
7704,2018-01-09,2018-01-09 15:00:00+00:00,2018-01-09 15:00:00+00:00,,µg/m³,5.7,5.7,0.0057,5.7,5.7,0.0,1,1,100.0,3455.0,NET-FR068A,43.587219999999995,1.443889,24.0,27.0,12.0,15,1,1,2018
