sensor_id,date,datetime_utc,datetime_local,value_avg,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
7728,2017-03-20,2017-03-20 18:00:00+00:00,2017-03-20 18:00:00+00:00,31.0,kg,31.0,,,31.0,0.031,0.0,1,1,100.0,3471.0,FR02009,43.4002906312612,-727.0,29.0,39.0,12.0,18,0,3,2017
7728,2017-03-20,2017-03-20 19:00:00+00:00,2017-03-20 19:00:00+00:00,31.0,µg/m³,31.0,31.0,,31.0,31.0,0.0,1,1,100.0,3471.0,FR02009,43.4002906312612,4.79639276280504,29.0,41.0,12.0,19,0,3,2017
7728,2017-03-20,2017-03-20 20:00:00+00:00,2017-03-20 20:00:00+00:00,34.0,µg/m³,34.0,34.0,34.0,,34.0,,un,1,100.0,,FR02009,43.4002906312612,4.79639276280504,31.0,34.0,12.0,20,0,3,2017
7728,2017-03-20,2017-03-20 21:00:00+00:00,2017-03-20 21:00:00+00:00,0.032799999999999996,µg/m³,32.75,32.75,32.75,,32.75,0.0,1,mot,100.0,3471.0,FR02009,-727.0,4.79639276280504,30.0,10.0,12.0,21,0,3,2017
7728,2017-03-20,2017-03-20 22:00:00+00:00,2017-03-20 22:00:00+00:00,29.0,µg/m³,29.0,29.0,29.0,29.0,29.0,0.0,one,1,100.0,3471.0,FR02009,-999.0,4.79639276280504,27.0,21.0,12.0,22,0,3,2017
7728,2017-03-20,2017-03-20 23:00:00+00:00,2017-03-20 23:00:00+00:00,21000.0,µg/m³,,21.0,21.0,21.0,21.0,0.0,1,un,100.0,3471.0,FR02009,43.4002906312612,4.79639276280504,19.0,18.0,12.0,23,0,3,2017
7728,2017-03-21,2017-03-21 00:00:00+00:00,2017-03-21 00:00:00+00:00,0.018000000000000002,µg/m³,,18.0,18000.0,18000.0,0.018000000000000002,0.0,1,1,100.0,3471.0,FR02009,43.4002906312612,4.79639276280504,17.0,18.0,12.0,0,1,3,2017
7728,2017-03-21,2017-03-21 01:00:00+00:00,2017-03-21 01:00:00+00:00,20.3,unknown,20250.0,20.25,20.25,20.25,20.25,0.0,1,1,100.0,,FR02009,43.4002906312612,4.79639276280504,19.0,16.0,12.0,1,1,3,2017
7728,2017-03-21,2017-03-21 02:00:00+00:00,2017-03-21 02:00:00+00:00,,unknown,28.0,0.028,28.0,28.0,,0.0,1,1,100.0,3471.0,FR02009,43.4002906312612,-999.0,26.0,11.0,12.0,2,1,3,2017
7728,2017-03-21,2017-03-21 03:00:00+00:00,2017-03-21 03:00:00+00:00,,µg/m³,,33.25,33.25,,,0.0,1,1,100.0,3471.0,FR02009,43.4002906312612,4.79639276280504,31.0,9.0,12.0,3,1,3,2017
7728,2017-03-21,2017-03-21 04:00:00+00:00,2017-03-21 04:00:00+00:00,43.8,kg,43.75,43.75,43.75,,,0.0,1,1,100.0,3471.0,FR02009,43.4002906312612,4.79639276280504,41.0,13.0,12.0,4,1,3,2017
7728,2017-03-21,2017-03-21 05:00:00+00:00,2017-03-21 05:00:00+00:00,34.3,cm,,34.25,34.25,34.25,34.25,0.0,1,1,100.0,3471.0,FR02009,43.4002906312612,4.79639276280504,32.0,8.0,12.0,5,1,3,2017
7728,2017-03-21,2017-03-21 06:00:00+00:00,2017-03-21 06:00:00+00:00,42.3,cm,42.25,42250.0,42.25,42.25,42.25,0.0,one,1,100.0,3471.0,FR02009,43.4002906312612,4.79639276280504,39.0,14.0,12.0,6,1,3,2017
7728,2017-03-21,2017-03-21 07:00:00+00:00,2017-03-21 07:00:00+00:00,44.8,µg/m³,44.75,44.75,44750.0,,44.75,0.0,1,one,100.0,3471.0,FR02009,43.4002906312612,4.79639276280504,41.0,14.0,12.0,7,1,3,2017
7728,2017-03-21,2017-03-21 08:00:00+00:00,2017-03-21 08:00:00+00:00,,kg,36.25,36.25,36.25,36.25,36.25,0.0,mot,1,100.0,3471.0,FR02009,727.0,4.79639276280504,34.0,10.0,12.0,8,1,3,2017
