sensor_id,date,datetime_utc,datetime_local,value_avg,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
7721,2017-02-18,2017-02-18 10:00:00+00:00,2017-02-18 10:00:00+00:00,0.00525,µg/m³,,5.25,,5.25,5.25,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,8.0,0.0,12.0,10,5,2,2017
7721,2017-02-18,2017-02-18 11:00:00+00:00,2017-02-18 11:00:00+00:00,0.009000000000000001,µg/m³,9.0,9.0,9.0,9.0,9.0,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,-727.0,13.0,0.0,12.0,11,5,2,2017
7721,2017-02-18,2017-02-18 12:00:00+00:00,2017-02-18 12:00:00+00:00,9.25,µg/m³,0.00925,9250.0,9.25,9.25,,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,13.0,0.0,12.0,12,5,2,2017
7721,2017-02-18,2017-02-18 13:00:00+00:00,2017-02-18 13:00:00+00:00,,µg/m³,1750.0,1.75,,1.75,1.75,0.0,1,1,100.0,3465.0,Ecole La Marine,-999.0,55.61897700015456,2.0,0.0,12.0,13,5,2,2017
7721,2017-02-18,2017-02-18 14:00:00+00:00,2017-02-18 14:00:00+00:00,1.0,µg/m³,1.0,1.0,1.0,1.0,1.0,0.0,1,1,100.0,3465.0,Ecole La Marine,999.0,999.0,1.0,0.0,12.0,14,5,2,2017
7721,2017-02-18,2017-02-18 15:00:00+00:00,2017-02-18 15:00:00+00:00,,cm,0.75,0.00075,0.75,750.0,750.0,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,999.0,1.0,0.0,12.0,15,5,2,2017
7721,2017-02-18,2017-02-18 16:00:00+00:00,2017-02-18 16:00:00+00:00,,µg/m³,0.5,,0.5,0.5,,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,1.0,5.0,12.0,16,5,2,2017
7721,2017-02-18,2017-02-18 17:00:00+00:00,2017-02-18 17:00:00+00:00,0.0,µg/m³,,0.0,0.0,0.0,0.0,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,-727.0,0.0,2.0,12.0,17,5,2,2017
7721,2017-02-18,2017-02-18 18:00:00+00:00,2017-02-18 18:00:00+00:00,0.0,µg/m³,0.0,0.0,0.0,0.0,0.0,0.0,1,mot,100.0,,Ecole La Marine,727.0,55.61897700015456,0.0,4.0,12.0,18,5,2,2017
7721,2017-02-18,2017-02-18 19:00:00+00:00,2017-02-18 19:00:00+00:00,0.0,µg/m³,0.0,,0.0,,0.0,0.0,1,1,100.0,,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,4.0,12.0,19,5,2,2017
7721,2017-02-18,2017-02-18 20:00:00+00:00,2017-02-18 20:00:00+00:00,0.0,µg/m³,0.0,0.0,0.0,,,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,1.0,12.0,20,5,2,2017
7721,2017-02-18,2017-02-18 21:00:00+00:00,2017-02-18 21:00:00+00:00,0.0,cm,0.0,0.0,,0.0,,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,2.0,12.0,21,5,2,2017
7721,2017-02-18,2017-02-18 22:00:00+00:00,2017-02-18 22:00:00+00:00,,µg/m³,,0.0,,,0.0,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,6.0,12.0,22,5,2,2017
7721,2017-02-18,2017-02-18 23:00:00+00:00,2017-02-18 23:00:00+00:00,,µg/m³,0.0,,0.0,0.0,0.0,,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,4.0,12.0,23,5,2,2017
7721,2017-02-19,2017-02-19 00:00:00+00:00,2017-02-19 00:00:00+00:00,0.0,µg/m³,0.0,0.0,0.0,0.0,,0.0,1,mot,100.0,3465.0,Ecole La Marine,-20.91058500035716,-727.0,0.0,1.0,12.0,0,6,2,2017
7721,2017-02-19,2017-02-19 01:00:00+00:00,2017-02-19 01:00:00+00:00,0.25,µg/m³,0.25,,250.0,0.25,0.25,0.0,un,1,100.0,3465.0,Ecole La Marine,-727.0,727.0,0.0,1.0,12.0,1,6,2,2017
7721,2017-02-19,2017-02-19 02:00:00+00:00,2017-02-19 02:00:00+00:00,0.0,µg/m³,,0.0,0.0,0.0,0.0,,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,1.0,12.0,2,6,2,2017
7721,2017-02-19,2017-02-19 03:00:00+00:00,2017-02-19 03:00:00+00:00,0.25,µg/m³,0.25,0.25,250.0,0.25,,0.0,1,mot,100.0,,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,1.0,12.0,3,6,2,2017
7721,2017-02-19,2017-02-19 04:00:00+00:00,2017-02-19 04:00:00+00:00,,cm,,,3.25,3.25,3250.0,0.0,1,1,100.0,3465.0,Ecole La Marine,-999.0,55.61897700015456,5.0,1.0,12.0,4,6,2,2017
7721,2017-02-19,2017-02-19 05:00:00+00:00,2017-02-19 05:00:00+00:00,1.75,µg/m³,1.75,,1750.0,1.75,,,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,2.0,1.0,12.0,5,6,2,2017
7721,2017-02-19,2017-02-19 06:00:00+00:00,2017-02-19 06:00:00+00:00,2.5,µg/m³,,0.0025,2500.0,2.5,2.5,0.0,un,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,4.0,0.0,12.0,6,6,2,2017
7721,2017-02-19,2017-02-19 07:00:00+00:00,2017-02-19 07:00:00+00:00,2.75,unknown,,,2.75,2.75,,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,999.0,4.0,0.0,12.0,7,6,2,2017
7721,2017-02-19,2017-02-19 08:00:00+00:00,2017-02-19 08:00:00+00:00,0.75,µg/m³,0.75,0.75,0.75,0.75,0.75,0.0,one,un,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,1.0,0.0,12.0,8,6,2,2017
7721,2017-02-19,2017-02-19 09:00:00+00:00,2017-02-19 09:00:00+00:00,,µg/m³,1.75,1.75,1.75,1.75,1.75,0.0,1,un,100.0,3465.0,Ecole La Marine,-20.91058500035716,-999.0,2.0,0.0,12.0,9,6,2,2017
7721,2017-02-19,2017-02-19 10:00:00+00:00,2017-02-19 10:00:00+00:00,4.5,µg/m³,4.5,4.5,4.5,4500.0,,,uno,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,6.0,0.0,12.0,10,6,2,2017
7721,2017-02-19,2017-02-19 11:00:00+00:00,2017-02-19 11:00:00+00:00,0.00275,µg/m³,2.75,2750.0,,,2.75,,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,4.0,0.0,12.0,11,6,2,2017
7721,2017-02-19,2017-02-19 12:00:00+00:00,2017-02-19 12:00:00+00:00,0.5,µg/m³,500.0,0.0005,,0.5,0.5,,1,1,100.0,3465.0,Ecole La Marine,727.0,55.61897700015456,1.0,0.0,12.0,12,6,2,2017
7721,2017-02-19,2017-02-19 13:00:00+00:00,2017-02-19 13:00:00+00:00,0.5,µg/m³,,0.5,,0.5,0.5,0.0,mot,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,1.0,1.0,12.0,13,6,2,2017
7721,2017-02-19,2017-02-19 14:00:00+00:00,2017-02-19 14:00:00+00:00,0.75,µg/m³,0.75,,0.75,0.75,0.00075,0.0,1,1,100.0,3465.0,Ecole La Marine,999.0,55.61897700015456,1.0,1.0,12.0,14,6,2,2017
7721,2017-02-19,2017-02-19 15:00:00+00:00,2017-02-19 15:00:00+00:00,0.75,µg/m³,0.75,0.75,0.75,,0.75,0.0,1,1,100.0,3465.0,Ecole La Marine,727.0,55.61897700015456,1.0,0.0,12.0,15,6,2,2017
7721,2017-02-19,2017-02-19 16:00:00+00:00,2017-02-19 16:00:00+00:00,,µg/m³,,0.001,,1.0,1000.0,0.0,uno,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,1.0,5.0,12.0,16,6,2,2017
7721,2017-02-19,2017-02-19 17:00:00+00:00,2017-02-19 17:00:00+00:00,0.75,µg/m³,750.0,0.00075,0.75,,0.75,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,1.0,5.0,12.0,17,6,2,2017
7721,2017-02-19,2017-02-19 18:00:00+00:00,2017-02-19 18:00:00+00:00,0.0,µg/m³,0.0,0.0,0.0,0.0,0.0,0.0,1,one,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,12.0,12.0,18,6,2,2017
7721,2017-02-19,2017-02-19 19:00:00+00:00,2017-02-19 19:00:00+00:00,,µg/m³,0.33,0.33,0.33,,0.33,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,5.0,12.0,19,6,2,2017
7721,2017-02-19,2017-02-19 20:00:00+00:00,2017-02-19 20:00:00+00:00,0.0,µg/m³,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,1.0,12.0,20,6,2,2017
7721,2017-02-19,2017-02-19 21:00:00+00:00,2017-02-19 21:00:00+00:00,0.25,kg,250.0,0.25,0.25,0.25,0.25,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,-727.0,0.0,0.0,12.0,21,6,2,2017
7721,2017-02-19,2017-02-19 22:00:00+00:00,2017-02-19 22:00:00+00:00,,µg/m³,0.0,0.0,0.0,0.0,0.0,0.0,uno,1,100.0,,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,1.0,14.0,22,6,2,2017
7721,2017-02-19,2017-02-19 23:00:00+00:00,2017-02-19 23:00:00+00:00,0.0,cm,0.0,,0.0,0.0,0.0,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,1.0,13.0,23,6,2,2017
7721,2017-02-20,2017-02-20 00:00:00+00:00,2017-02-20 00:00:00+00:00,,µg/m³,0.25,250.0,0.25,250.0,0.25,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,0.0,1.0,12.0,0,0,2,2017
7721,2017-02-20,2017-02-20 01:00:00+00:00,2017-02-20 01:00:00+00:00,0.5,µg/m³,500.0,0.5,0.5,0.0005,0.0005,0.0,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,1.0,1.0,12.0,1,0,2,2017
7721,2017-02-20,2017-02-20 02:00:00+00:00,2017-02-20 02:00:00+00:00,0.5,µg/m³,500.0,0.5,,0.5,0.5,0.0,1,1,100.0,3465.0,Ecole La Marine,727.0,999.0,1.0,1.0,12.0,2,0,2,2017
7721,2017-02-20,2017-02-20 03:00:00+00:00,2017-02-20 03:00:00+00:00,0.25,µg/m³,0.25,0.25,0.25,,,,1,1,100.0,,Ecole La Marine,-20.91058500035716,999.0,0.0,0.0,12.0,3,0,2,2017
7721,2017-02-20,2017-02-20 04:00:00+00:00,2017-02-20 04:00:00+00:00,3750.0,µg/m³,3.75,3.75,3.75,3.75,3.75,,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,5.0,1.0,12.0,4,0,2,2017
7721,2017-02-20,2017-02-20 05:00:00+00:00,2017-02-20 05:00:00+00:00,3.5,µg/m³,,3.5,3.5,,0.0035,,1,1,100.0,3465.0,Ecole La Marine,-20.91058500035716,55.61897700015456,5.0,1.0,12.0,5,0,2,2017
7721,2017-02-20,2017-02-20 06:00:00+00:00,2017-02-20 06:00:00+00:00,,µg/m³,8.67,8.67,8.67,8.67,8670.0,0.0,1,1,100.0,,Ecole La Marine,-999.0,55.61897700015456,12.0,1.0,12.0,6,0,2,2017
