sensor_id,date,datetime_utc,datetime_local,value_avg,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
9837,2017-03-17,2017-03-17 00:00:00+00:00,2017-03-17 00:00:00+00:00,,kg,17.5,17.5,0.0175,17.5,17.5,0.0,1,un,100.0,,Evreux Centre,49.02133999977332,1.1483189995666427,17.0,11.0,12.0,0,4,3,2017
9837,2017-03-17,2017-03-17 01:00:00+00:00,2017-03-17 01:00:00+00:00,,µg/m³,12.83,,12.83,0.012830000000000001,12.83,0.0,mot,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,12.0,12.0,12.0,1,4,3,2017
9837,2017-03-17,2017-03-17 02:00:00+00:00,2017-03-17 02:00:00+00:00,11.0,µg/m³,11.0,11.0,11.0,11.0,,,1,1,100.0,2707.0,Evreux Centre,727.0,727.0,10.0,8.0,12.0,2,4,3,2017
9837,2017-03-17,2017-03-17 03:00:00+00:00,2017-03-17 03:00:00+00:00,9.35,µg/m³,9.35,9.35,9.35,9.35,9.35,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,9.0,7.0,12.0,3,4,3,2017
9837,2017-03-17,2017-03-17 04:00:00+00:00,2017-03-17 04:00:00+00:00,6.58,µg/m³,0.00658,6.58,6.58,6.58,6.58,0.0,1,uno,100.0,,Evreux Centre,-999.0,1.1483189995666427,6.0,7.0,12.0,4,4,3,2017
9837,2017-03-17,2017-03-17 05:00:00+00:00,2017-03-17 05:00:00+00:00,7.78,µg/m³,0.0077800000000000005,,,7.78,7.78,0.0,1,mot,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,7.0,8.0,12.0,5,4,3,2017
9837,2017-03-17,2017-03-17 06:00:00+00:00,2017-03-17 06:00:00+00:00,10.1,kg,10.05,0.010050000000000002,10.05,,10.05,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,10.0,12.0,12.0,6,4,3,2017
9837,2017-03-17,2017-03-17 07:00:00+00:00,2017-03-17 07:00:00+00:00,14.0,µg/m³,13.95,13.95,13.95,,13.95,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,13.0,18.0,12.0,7,4,3,2017
9837,2017-03-17,2017-03-17 08:00:00+00:00,2017-03-17 08:00:00+00:00,20.0,µg/m³,20.0,0.02,20000.0,20.0,20.0,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,-999.0,19.0,22.0,12.0,8,4,3,2017
9837,2017-03-17,2017-03-17 09:00:00+00:00,2017-03-17 09:00:00+00:00,28.3,µg/m³,28.28,28.28,28.28,28.28,,0.0,uno,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,27.0,28.0,12.0,9,4,3,2017
9837,2017-03-17,2017-03-17 10:00:00+00:00,2017-03-17 10:00:00+00:00,21.5,µg/m³,,21.48,,,21.48,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,727.0,20.0,16.0,12.0,10,4,3,2017
9837,2017-03-17,2017-03-17 11:00:00+00:00,2017-03-17 11:00:00+00:00,14.0,µg/m³,14030.0,,14030.0,14.03,14.03,0.0,1,1,100.0,2707.0,Evreux Centre,999.0,1.1483189995666427,13.0,6.0,12.0,11,4,3,2017
9837,2017-03-17,2017-03-17 12:00:00+00:00,2017-03-17 12:00:00+00:00,,µg/m³,11.28,11.28,11.28,,11280.0,0.0,1,1,100.0,2707.0,Evreux Centre,-999.0,1.1483189995666427,11.0,4.0,12.0,12,4,3,2017
9837,2017-03-17,2017-03-17 13:00:00+00:00,2017-03-17 13:00:00+00:00,13200.0,µg/m³,13.15,0.01315,13.15,13.15,13.15,,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,12.0,3.0,12.0,13,4,3,2017
9837,2017-03-17,2017-03-17 14:00:00+00:00,2017-03-17 14:00:00+00:00,8.88,cm,8.88,8.88,8.88,0.00888,0.00888,0.0,1,1,100.0,2707.0,Evreux Centre,999.0,1.1483189995666427,8.0,3.0,12.0,14,4,3,2017
9837,2017-03-17,2017-03-17 15:00:00+00:00,2017-03-17 15:00:00+00:00,0.00725,µg/m³,7.25,7.25,,7.25,7.25,0.0,one,1,100.0,2707.0,Evreux Centre,-727.0,1.1483189995666427,7.0,3.0,12.0,15,4,3,2017
9837,2017-03-17,2017-03-17 16:00:00+00:00,2017-03-17 16:00:00+00:00,7.45,cm,,7.45,7.45,7.45,7.45,0.0,1,1,100.0,,Evreux Centre,49.02133999977332,1.1483189995666427,7.0,3.0,12.0,16,4,3,2017
9837,2017-03-17,2017-03-17 17:00:00+00:00,2017-03-17 17:00:00+00:00,,µg/m³,8.58,8.58,0.00858,0.00858,8.58,0.0,1,one,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,8.0,3.0,12.0,17,4,3,2017
9837,2017-03-17,2017-03-17 18:00:00+00:00,2017-03-17 18:00:00+00:00,0.013000000000000001,µg/m³,12.98,12.98,12.98,12.98,12.98,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,12.0,3.0,12.0,18,4,3,2017
9837,2017-03-17,2017-03-17 19:00:00+00:00,2017-03-17 19:00:00+00:00,19.4,µg/m³,19.4,19.4,19.4,19.4,19.4,,uno,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,18.0,3.0,12.0,19,4,3,2017
9837,2017-03-17,2017-03-17 20:00:00+00:00,2017-03-17 20:00:00+00:00,23200.0,µg/m³,23.2,,23.2,23.2,23.2,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,22.0,5.0,12.0,20,4,3,2017
9837,2017-03-17,2017-03-17 21:00:00+00:00,2017-03-17 21:00:00+00:00,,µg/m³,29.53,29.53,29530.0,29.53,29.53,,1,1,100.0,2707.0,Evreux Centre,727.0,1.1483189995666427,28.0,5.0,12.0,21,4,3,2017
9837,2017-03-17,2017-03-17 22:00:00+00:00,2017-03-17 22:00:00+00:00,,cm,17130.0,17.13,17.13,17.13,0.01713,0.0,1,1,100.0,,Evreux Centre,49.02133999977332,1.1483189995666427,16.0,4.0,12.0,22,4,3,2017
9837,2017-03-17,2017-03-17 23:00:00+00:00,2017-03-17 23:00:00+00:00,6.55,µg/m³,6.55,6.55,6.55,6.55,,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,6.0,5.0,12.0,23,4,3,2017
9837,2017-03-18,2017-03-18 00:00:00+00:00,2017-03-18 00:00:00+00:00,,unknown,,4.63,4.63,4630.0,,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,4.0,5.0,12.0,0,5,3,2017
9837,2017-03-18,2017-03-18 01:00:00+00:00,2017-03-18 01:00:00+00:00,,µg/m³,3650.0,3650.0,,,3.65,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,3.0,5.0,12.0,1,5,3,2017
9837,2017-03-18,2017-03-18 02:00:00+00:00,2017-03-18 02:00:00+00:00,3.35,µg/m³,,3.35,,3.35,3.35,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,3.0,5.0,12.0,2,5,3,2017
9837,2017-03-18,2017-03-18 03:00:00+00:00,2017-03-18 03:00:00+00:00,3.0,µg/m³,,3.0,3.0,,0.003,,1,one,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,3.0,5.0,12.0,3,5,3,2017
9837,2017-03-18,2017-03-18 04:00:00+00:00,2017-03-18 04:00:00+00:00,3.13,µg/m³,3.13,0.00313,3.13,3.13,3130.0,0.0,1,1,100.0,2707.0,Evreux Centre,999.0,-999.0,3.0,5.0,12.0,4,5,3,2017
9837,2017-03-18,2017-03-18 05:00:00+00:00,2017-03-18 05:00:00+00:00,0.0030499999999999998,µg/m³,3.05,,,3.05,0.0030499999999999998,0.0,1,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,3.0,5.0,12.0,5,5,3,2017
9837,2017-03-18,2017-03-18 06:00:00+00:00,2017-03-18 06:00:00+00:00,2.95,µg/m³,,2950.0,,2.95,,,un,mot,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,3.0,6.0,12.0,6,5,3,2017
9837,2017-03-18,2017-03-18 07:00:00+00:00,2017-03-18 07:00:00+00:00,3.2,µg/m³,3200.0,,3.2,3.2,0.0032,0.0,uno,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,3.0,6.0,12.0,7,5,3,2017
9837,2017-03-18,2017-03-18 08:00:00+00:00,2017-03-18 08:00:00+00:00,4.8,µg/m³,,,,4.8,4.8,0.0,un,1,100.0,2707.0,Evreux Centre,727.0,1.1483189995666427,5.0,6.0,12.0,8,5,3,2017
9837,2017-03-18,2017-03-18 09:00:00+00:00,2017-03-18 09:00:00+00:00,5.1,kg,5.1,5.1,5.1,5.1,5.1,0.0,un,1,100.0,2707.0,Evreux Centre,49.02133999977332,1.1483189995666427,5.0,6.0,12.0,9,5,3,2017
9837,2017-03-18,2017-03-18 10:00:00+00:00,2017-03-18 10:00:00+00:00,4.63,µg/m³,4.63,4.63,4.63,4.63,4630.0,0.0,1,1,100.0,,Evreux Centre,49.02133999977332,1.1483189995666427,4.0,4.0,12.0,10,5,3,2017
