sensor_id,date,datetime_utc,datetime_local,value_avg,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
5579,2017-06-06,2017-06-06 17:00:00+00:00,2017-06-06 17:00:00+00:00,13.8,µg/m³,13.75,13750.0,13.75,13.75,13.75,,1,mot,100.0,2672.0,Chambéry Trafic,727.0,727.0,13.0,11.0,12.0,17,1,6,2017
5579,2017-06-06,2017-06-06 18:00:00+00:00,2017-06-06 18:00:00+00:00,17.9,µg/m³,17.93,17.93,17.93,,17930.0,,1,1,100.0,2672.0,Chambéry Trafic,45.56942999992958,5.932985999967472,17.0,7.0,12.0,18,1,6,2017
5579,2017-06-06,2017-06-06 19:00:00+00:00,2017-06-06 19:00:00+00:00,11.4,µg/m³,,,,11.43,11430.0,0.0,1,1,100.0,2672.0,Chambéry Trafic,45.56942999992958,5.932985999967472,11.0,8.0,12.0,19,1,6,2017
5579,2017-06-06,2017-06-06 20:00:00+00:00,2017-06-06 20:00:00+00:00,,µg/m³,0.01133,11.33,11.33,11.33,,0.0,1,mot,100.0,,Chambéry Trafic,727.0,5.932985999967472,10.0,13.0,12.0,20,1,6,2017
5579,2017-06-06,2017-06-06 21:00:00+00:00,2017-06-06 21:00:00+00:00,10.4,µg/m³,10.35,10.35,10.35,10.35,10.35,,uno,1,100.0,2672.0,Chambéry Trafic,45.56942999992958,5.932985999967472,10.0,19.0,12.0,21,1,6,2017
5579,2017-06-06,2017-06-06 22:00:00+00:00,2017-06-06 22:00:00+00:00,0.0135,kg,13.48,,13480.0,0.01348,13.48,0.0,1,1,100.0,2672.0,Chambéry Trafic,45.56942999992958,-999.0,12.0,11.0,12.0,22,1,6,2017
5579,2017-06-06,2017-06-06 23:00:00+00:00,2017-06-06 23:00:00+00:00,11.3,µg/m³,11.3,11300.0,11.3,,11.3,0.0,un,1,100.0,2672.0,Chambéry Trafic,45.56942999992958,727.0,10.0,10.0,12.0,23,1,6,2017
5579,2017-06-07,2017-06-07 00:00:00+00:00,2017-06-07 00:00:00+00:00,0.0068,µg/m³,6.8,0.0068,,6.8,6.8,0.0,1,1,100.0,2672.0,Chambéry Trafic,45.56942999992958,999.0,6.0,6.0,12.0,0,2,6,2017
5579,2017-06-07,2017-06-07 01:00:00+00:00,2017-06-07 01:00:00+00:00,5.67,µg/m³,5.67,,5670.0,5.67,5.67,0.0,1,mot,100.0,2672.0,Chambéry Trafic,45.56942999992958,5.932985999967472,5.0,8.0,12.0,1,2,6,2017
5579,2017-06-07,2017-06-07 02:00:00+00:00,2017-06-07 02:00:00+00:00,11.2,µg/m³,11.15,11.15,11.15,11.15,,0.0,one,one,100.0,2672.0,Chambéry Trafic,45.56942999992958,-999.0,10.0,12.0,12.0,2,2,6,2017
